"id"|"first_name"|"last_name"|"sex"|"address"|"phone_number"|"profession"|"company"|"date_of_birth"
"9bb8717f-9dd6-4995-88df-c73b1b6a862b"|"Frederick"|"Johnson"|"M"|"69 Chad Stream"|"873.463.5326x0320"|"Community arts worker"|"Smith Group"|"1938-06-26"
"1d5c5c53-055d-462a-8501-09215cfd1646"|"Andrea"|"Smith"|"F"|"714 Moses Greens Apt. 484"|"7107139978"|"Scientific laboratory technician"|"Mann-Wyatt"|"1936-05-05"
"d3fb9d0b-a68c-4554-b4ba-0f9dc6f1a8b3"|"Sydney"|"Oliver"|"F"|"529 John Forest"|"4056375961"|"Patent attorney"|"Rios Group"|"2025-05-12"
"550c3f11-d626-45dc-aea7-7281e18f89ed"|"Robert"|"Smith"|"M"|"942 Zachary Highway Apt. 103"|"(852)839-4787x63500"|"Social researcher"|"Sheppard-Flores"|"1944-12-28"
"a7373496-2966-40a5-9bd5-15de178298a1"|"Collins"|"Hunt"|"F"|"528 Smith Ports"|"5627974439"|"Special educational needs teacher"|"Roberts PLC"|"1978-10-30"
"56443101-c85e-44d7-8ad2-61b251ef19c2"|"Matthew"|"Rowland"|"M"|"454 Harper Forges Suite 033"|"775-207-8504x001"|"Herbalist"|"Brown LLC"|"2005-06-25"
"0540fadf-f414-4aac-9ec6-0dda8e149640"|"Mary"|"Sanchez"|"F"|"133 Rich River Apt. 223"|"672-903-8358x74768"|"Social research officer, government"|"Wright Group"|"1950-12-01"
"3288eaf4-1b5b-4c8e-b888-f387c511b3b3"|"Heidi"|"Price"|"F"|"815 Jose Unions Suite 600"|"801.527.7660x0546"|"Museum education officer"|"Stephens PLC"|"1910-04-23"
"1f45da2f-4bf2-4536-9430-6c71de7d4c89"|"Sarah"|"Stewart"|"F"|"147 Hamilton Coves Apt. 751"|"626.409.4859"|"Special educational needs teacher"|"Garcia Inc"|"1951-04-22"
"5243cc8e-3ec9-424d-90ef-e148bf44f38c"|"Kyle"|"Cruz"|"M"|"492 Elizabeth Parks Apt. 742"|"001-769-938-5810x07907"|"Video editor"|"Reed LLC"|"1935-06-11"
"2911c563-5d56-4098-90f7-6b8389be775b"|"Natalie"|"Duarte"|"F"|"237 Thompson Route"|"886.392.1530x477"|"Trading standards officer"|"Williams and Sons"|"2003-08-16"
"e7af1bed-13f3-4168-a7ce-ea9c43f166e7"|"Samantha"|"Buckley"|"F"|"35 Catherine Gateway"|"001-849-279-0504"|"Regulatory affairs officer"|"Smith Group"|"1987-01-08"
"3bb80f32-4db2-4f66-bdf1-f4ce74afdc26"|"Amy"|"Patterson"|"F"|"20 Andrew Meadow"|"919-750-3109x3038"|"Psychologist, forensic"|"Patterson Inc"|"1976-03-02"
"6bc01411-4d78-4611-b8e4-2c3d93637e77"|"Steven"|"Harvey"|"M"|"144 Lori Crescent Apt. 915"|"001-343-590-6290x0533"|"Hydrologist"|"Lloyd-Jackson"|"1974-07-02"
