"id"|"first_name"|"last_name"|"sex"|"address"|"phone_number"|"profession"|"company"|"date_of_birth"
"9dee383e-712c-4a0b-8f58-42f4d4e92d0a"|"Susan"|"Turner"|"F"|"541 Kerr Skyway Apt. 036"|"(959)666-1902x9340"|"Customer service manager"|"Gonzales, Smith and Bush"|"2023-06-09"
"c404b5b7-7b37-44a7-ae15-f16803e84420"|"Annette"|"Patel"|"F"|"864 Williams Isle"|"(947)757-6219"|"Embryologist, clinical"|"Whitehead Inc"|"2003-09-09"
"efdb455f-11b3-4e6e-b68e-10826197c76b"|"John"|"Mccoy"|"M"|"0 Dickson River"|"6567708980"|"Hydrologist"|"Hess PLC"|"1981-01-08"
"ac9dc569-e12d-4fe4-9c94-905082e7bba5"|"Donald"|"Hunt"|"M"|"632 Elizabeth Flats Apt. 431"|"(696)324-4640"|"Engineer, technical sales"|"Maldonado, Harrison and Robinson"|"1922-02-08"
"9dab6861-b283-4299-b8a4-b9aae9c255b2"|"Jessica"|"Myers"|"F"|"294 Campbell Valleys Apt. 953"|"(769)663-5513x44530"|"Risk manager"|"Gentry-Sanders"|"1962-06-25"
"f596b43f-11f4-4f22-85dd-0f12d72bc7f3"|"Randall"|"Simon"|"M"|"468 Deanna Cape Apt. 367"|"(887)997-9244x326"|"Community pharmacist"|"Bowers LLC"|"2007-01-14"
"354b60ae-dbbb-4857-bb9f-b637d77e3f13"|"Catherine"|"Williams"|"F"|"567 Rebecca Meadows Suite 926"|"+1-280-851-0809x66740"|"Records manager"|"Perez PLC"|"1956-05-12"
"53b06e38-5c02-4a05-8dea-e6a372e8b549"|"Stacie"|"Nelson"|"F"|"206 Robinson Mills"|"362-346-2611x6249"|"Scientist, biomedical"|"Lowe-Hall"|"1909-12-14"
"25a36ca8-5f00-4f05-85a2-fbba8a16da19"|"Miranda"|"Pena"|"F"|"33 Joel Courts Apt. 541"|"383.721.3414x822"|"Therapist, music"|"Glenn-Allison"|"1931-08-11"
"a5df4ab3-1ed2-4581-8bd9-86f56c89ca42"|"Anthony"|"Long"|"M"|"622 April Ways Suite 563"|"325-230-3875x925"|"Airline pilot"|"Miller-Long"|"1925-07-24"
