"id"|"first_name"|"last_name"|"sex"|"address"|"phone_number"|"profession"|"company"|"date_of_birth"
"775d0f1b-f2f2-4cf2-85de-73c668fb6917"|"Ronald"|"Gregory"|"M"|"439 Shannon Pike"|"001-728-875-2135x95155"|"Scientist, marine"|"Barnes, Short and Rogers"|"1966-11-02"
"93cb5e00-0a4a-46e1-960c-b2bc567dc5e7"|"Samantha"|"Copeland"|"F"|"939 Cameron Mountain"|"001-747-359-6717x9178"|"Land"|"Green-Perry"|"1968-09-05"
"c1cc78ac-9184-4a88-94f5-5f9e37a10f58"|"Nancy"|"Mays"|"F"|"759 Christina Loop Apt. 780"|"(521)737-3580"|"Software engineer"|"Odom-Lynch"|"1915-09-24"
"2299be9c-e00a-4391-aad2-0846cac24870"|"Thomas"|"Copeland"|"M"|"159 Amanda Spurs Apt. 717"|"634.313.7491"|"Lecturer, further education"|"Richardson, Kennedy and Jones"|"1930-11-11"
"f0f16377-ef5f-4908-8321-4325b0b4ed4d"|"Yvonne"|"Davidson"|"F"|"287 Gerald Pine Apt. 063"|"474.580.0029"|"Camera operator"|"Harrison Group"|"1973-02-20"
"359a6873-6859-405e-9d60-635eaf90f676"|"Laura"|"Reeves"|"F"|"109 Holmes Terrace Suite 933"|"(477)916-8133"|"Office manager"|"Gordon Ltd"|"1941-07-09"
"cd1e2f53-d9bb-4749-b435-4c98f18a32ff"|"Robert"|"Soto"|"M"|"345 Mark Trafficway"|"284-326-1760x62257"|"Records manager"|"Walker LLC"|"1999-06-15"
"b8572e5a-7caf-4557-b976-27bb7c40fa0a"|"Richard"|"Manning"|"M"|"647 Lori Crescent Apt. 915"|"001-612-627-5523x615"|"Clinical molecular geneticist"|"Cummings, Conner and Smith"|"1971-09-12"
"f7ba0d04-209e-443b-8d3e-9a4cca31cb5b"|"Mary"|"Fuentes"|"F"|"939 Joel Courts Apt. 541"|"8604091267"|"Financial adviser"|"Harris Group"|"1978-06-01"
"ff1eb98b-332d-4eb3-8e88-e350410a66ad"|"Steven"|"Johnson"|"M"|"306 Christina Loop Apt. 780"|"372-812-1379"|"Restaurant manager"|"Santana-Horn"|"2006-12-16"
"1b73c088-0aa3-487c-a7eb-0cc57ed8272b"|"William"|"Archer"|"M"|"251 Samuel Crescent Apt. 294"|"(650)895-3515x16828"|"Materials engineer"|"Berg Ltd"|"1967-02-19"
"22ccfaa8-4de8-4a12-9164-b367e87f183a"|"Deborah"|"Lee"|"F"|"782 Blanchard Lakes"|"+1-627-282-2082x4740"|"Accountant, chartered"|"Armstrong Inc"|"2025-03-13"
"a67069d7-b8f3-4545-80e5-b0016f0b85e2"|"Rebecca"|"Patel"|"F"|"298 Tara Plains Apt. 300"|"001-634-936-9643"|"Hotel manager"|"Rose Ltd"|"2001-05-12"
"16071bdd-ecb9-4ede-b40a-9156d7e7f9ed"|"Allen"|"Larsen"|"M"|"164 Michael Ville"|"(772)485-5900"|"Civil engineer, consulting"|"Lewis and Sons"|"2007-06-25"
"ef9ced34-188f-4913-be63-dea9bcbd3571"|"Nathan"|"Edwards"|"M"|"207 Anne Parks Suite 311"|"259.596.9926"|"Museum/gallery conservator"|"Willis, Gonzalez and Brown"|"1924-03-22"
"55e2b330-4eb7-42a4-836c-cc4af64c49f3"|"Derek"|"Torres"|"M"|"600 Teresa Canyon Suite 186"|"+1-858-523-4131x364"|"Marketing executive"|"Fischer-Kelly"|"1930-08-01"
"10524df8-90af-4fe3-9b8f-13a50a2481f1"|"Andrea"|"Howell"|"F"|"64 Rebecca Meadows Suite 926"|"(766)769-7129x587"|"Museum/gallery curator"|"Stevens PLC"|"1988-03-21"
"cb15e407-bcd8-4e08-bf8a-e423f72f9065"|"Mary"|"Miller"|"F"|"212 Zachary Highway Apt. 103"|"001-726-623-4174x803"|"Site engineer"|"Campos-Caldwell"|"1931-10-19"
"fbf386d9-e081-469f-a5b5-fed37bceeab2"|"Jonathan"|"Hawkins"|"M"|"422 Ashley Springs"|"556-748-4355x4458"|"Aid worker"|"Gates-Salazar"|"1988-11-04"
"e785f28f-28de-4fe8-8f1d-1185be2b5bd0"|"Victoria"|"Taylor"|"F"|"984 Blanchard Lakes"|"(519)856-5809x5156"|"Health service manager"|"Rodriguez, Wright and Cox"|"1924-03-30"
"74fa5156-e2ae-408f-9f49-ad9e83b29a06"|"Tamara"|"Edwards"|"F"|"958 Singh Radial"|"+1-248-736-1293x837"|"Recycling officer"|"Shelton Ltd"|"1916-04-21"
"172f183e-dc96-4233-b9d5-bb6f13698eed"|"Loretta"|"Wood"|"F"|"14 Jose Unions Suite 600"|"(552)415-0254"|"Pilot, airline"|"Bradford, Kemp and Nelson"|"1964-07-12"
"d952f34d-d066-4978-97f2-ce04eb5f281b"|"Christian"|"Phillips"|"M"|"300 Patrick Mount"|"6257440763"|"Retail buyer"|"Stewart-Young"|"2004-03-09"
"583e3dc5-f7fa-46f5-b506-f40cf8ff87e8"|"Jaime"|"Miller"|"M"|"725 Michael Ville"|"782.855.9325x79233"|"Health promotion specialist"|"Haas Ltd"|"1962-08-15"
"3882ca5e-83dd-4b23-b764-3568095e8ca1"|"Karen"|"Patterson"|"F"|"726 John Rapid"|"790.805.1089x27105"|"Occupational psychologist"|"Brown-Case"|"1973-12-17"
"ed3b7d90-fd8f-408a-ad26-23c06b032e87"|"Tracey"|"Macdonald"|"F"|"48 Dickson River"|"+1-936-362-8503x602"|"Fish farm manager"|"Hines-Watkins"|"1994-02-08"
"18fe1b0d-b792-4d54-b02e-092d9a7bf244"|"Connie"|"Brock"|"F"|"37 Stanton Inlet"|"+1-662-441-5565x130"|"Television floor manager"|"Jones, West and Pham"|"2011-10-31"
